29953	I think there's another nuance in meaning beyond the informal vs formal. For instance: You don't think I'm pretty. If someone responds "no" it is because he is disagreeing with the statement - he actually does think the speaker is pretty. If someone responds "nope" it is because he agrees with the implication - he really does not think the speaker is pretty. It's a subtle difference, but one to note.
900595	Inbound rules allow other system to connect to yours, ex if you would like someone to connect to your windows shares, ftp, web server etc. Outbound rules allow applications on you system to connect to other systems, ex if you want to connect to a web site, IM or some elses ftp. Both the inbound and outbound rules will have no effect if your firewall is off.
958970	I found the answered buried in this post. The new setpci command is sudo setpci -s 00:03.0 0x7b.b=19 btw, this setting isn't "sticky" and won't persist across reboots-- it has to be set upon each boot. You can put this command in a bash script and run it on startup. See here for details on start-up scripts.
1316106	You can place an R ohm resistor (replace R with the characteristic impedance of your trace) in series for each clock fan out, "as close as possible" to the the pin in the fpga (and don't use internal series resistor that some fpgas offer). This way reflections from every node will die upon coming back to the source, and not cause double triggers at the other inputs.
2420144	Presuming it's a standard "trickle" type battery charger and not a "jump pack", I wouldn't advise attempting to start a vehicle with the charger plugged in. The typical result, with a flat battery, is that the vehicle attempts to draw the power required to turn the engine over (the biggest ever demand on a car battery) from the low output charger and overloads the charger.
455864	Spider-Man can lift about 3600 tons, as you can see in this scene in Spider-Man: Homecoming where he holds together a boat. The boat that he held up is actually called "Spirit of America Staten Island Ferry" and it weighs 3600 tons. Tom Holland, the actor who plays him, weighs about 140 pounds. So using these figures, Spider-Man can lift at least a bit more than 48,000 times his own weight.
1014269	Malware. It installs itself everywhere, then prevents you from uninstalling it. Basically this is a trojan. It took me almost an hour of hard work to get rid of it and I am a senior Windows professional. Most of the virus scanners don't react because this actually has some sound editing properties. Anyway, this company should be sued by everyone fooled to install this invasive and abusive piece of software.
1300958	The audio socket (jack) is independent of the USB. The audio jack is connected through the motherboard to the audio output circuitry. USB is connected to the USB bus. Method of approach: Replace the Audio jack or have a local repair person do this. In Device Driver, update all USB Components. After number 2 is complete, run Lenovo System Update and update all drivers that you can. Then run all Windows updates you can.
47464	A helping of food is a single portion of food that is being served to (or that is taken by) someone who is imminently about to eat the food. A portion is an amount of food that is intended to be allotted to one or more people who will be eating at some point in time which could be immediate or in the distant future. All helpings are portions, but not all portions are helpings.
560272	A double bond is composed of a π-bond and a σ-bond. In order to break a bond such as this you must provide the molecule with the energy needed to break the σ-bond alone plus the one needed to break the π-bond alone. In other words, you must provide the sum of those two amounts of energy. Thus, it goes without saying that the sum is a greater number than the two energies alone.
949613	Assuming you want to share on a local network On OS X. Click on System Preferences --> Sharing. Make sure the Services tab is selected. Choose one of the sharing methods, either UNIX sharing or Windows sharing. On your Ubuntu machine, go to Places --> Connect to server and enter the sharing details. Have a look at this forum http://ubuntuforums.org/showthread.php?t=353584
1014410	NCH has some very useful software, but I'm never using them again. 18 months ago, I put their sound editor on my computer and it ruined Audacity so it wouldn't run unless I opened an existing Audacity project. They install all kinds of little hooks into other software. Beware NCH. As others have said, it's very difficult to impossible to remove NCH software. It's a shame.
1330317	You can start by synthesizing sounds via PWM. This course has several nice lectures on sound effect synthesis via PWM: http://www.youtube.com/course?list=ECD7F7ED1F3505D8D5 The base of the course is an AVR microcontroller, but the topics are about general microcontroller programming. Sound synthesis topic starts at lecture #12.
1295557	You can hold alt to select the file names in block mode. Then copy and paste them to the desired location and then modify all rows at once. It's easier to describe with a gif than with words: Instead of using the mouse, you can also hold shift+alt and then use the arrow keys to select in block mode. You can also use the page up/down keys to quickly select whole columns in larger files.
