local_queryID,time(ms),recall,mrr
0,1.482,0.8,0.0
1,1.713,0.4,0.0
2,1.558,0.2,0.0
3,1.27,0.8,1.0
4,1.318,0.4,1.0
5,1.848,0.6,0.0
6,2.071,0.4,0.0
7,1.997,0.8,0.0
8,2.056,0.8,0.0
9,2.005,0.6,0.0
10,1.815,0.6,1.0
11,0.81,0.6,1.0
12,0.768,0.6,1.0
13,0.878,0.8,1.0
14,0.859,1.0,1.0
15,0.818,0.6,1.0
16,0.789,0.2,0.0
17,0.889,1.0,1.0
18,0.849,0.4,0.0
19,1.012,1.0,1.0
20,0.875,0.0,0.0
21,0.97,0.6,1.0
22,3.553,0.8,1.0
23,3.578,0.6,1.0
24,2.991,0.4,0.0
25,1.336,1.0,1.0
26,1.18,0.4,0.0
27,1.067,0.6,1.0
28,1.021,1.0,1.0
29,0.937,0.4,1.0
30,0.961,0.2,0.0
31,0.999,0.4,1.0
32,0.982,0.0,0.0
33,0.969,0.0,0.0
34,0.891,0.2,1.0
35,0.939,0.2,0.0
36,0.964,0.6,0.0
37,1.026,0.2,0.0
38,1.009,0.8,0.0
39,0.939,0.0,0.0
40,0.987,0.6,1.0
41,1.077,0.8,1.0
42,0.983,0.0,0.0
43,0.912,0.6,0.0
44,0.874,0.6,0.0
45,1.04,0.8,1.0
46,0.935,0.2,0.0
47,0.893,0.6,0.0
48,0.949,0.4,1.0
49,1.043,0.8,0.0
50,0.803,1.0,1.0
51,0.859,0.4,0.0
52,1.056,0.6,1.0
53,0.856,0.6,1.0
54,0.988,0.4,0.0
55,0.936,0.4,0.0
56,0.91,0.6,0.0
57,0.796,0.8,0.0
58,0.838,0.6,1.0
59,0.872,0.2,1.0
60,0.814,0.8,1.0
61,0.957,0.4,0.0
62,0.81,0.4,0.0
63,0.776,0.8,1.0
64,0.88,0.2,0.0
65,0.928,0.8,0.0
66,0.736,0.0,0.0
67,0.926,0.0,0.0
68,0.735,0.8,0.0
69,0.968,0.6,1.0
70,0.791,0.2,0.0
71,0.836,1.0,1.0
72,0.931,0.6,0.0
73,0.838,1.0,0.0
74,0.831,0.6,0.0
75,0.916,0.6,0.0
76,0.915,0.2,0.0
77,0.809,0.6,1.0
78,0.856,0.2,0.0
79,0.809,0.4,1.0
80,0.775,0.8,1.0
81,0.872,0.6,0.0
82,0.758,0.6,0.0
83,0.901,0.6,0.0
84,0.858,0.2,1.0
85,0.807,0.6,0.0
86,0.857,0.4,0.0
87,0.746,1.0,1.0
88,1.116,0.4,0.0
89,0.892,0.8,1.0
90,0.874,0.4,1.0
91,0.782,0.6,0.0
92,0.778,0.0,0.0
93,0.801,0.4,1.0
94,0.786,0.6,1.0
95,0.756,0.8,0.0
96,0.757,0.6,1.0
97,0.794,0.6,1.0
98,0.736,0.6,0.0
99,0.773,0.2,0.0
